Obra;Bloco;Unidade;Empresa;SituacaoUnidade;DataVenda;ValorVenda;DataLiberacaoChaves;FormaPagamento;FaseIncorporacao;DataCessao;DataDesembolso;DataEntregaInicial;DataHabiteSe;StatusDistrato;DataChaves;IndicePreChaves;IndicePosChaves;DebitoAutomatico;SaldoDevedor;DiasAtraso;ValorAtraso;TotalAtraso;CRM_ProcessamentoPendente;CRM_Operacao;CRM_PosicaoFinanceiraId;CreatedOn;ModifiedOn;DataPrevisaoEntrega;ValorPago;ValorPagoAtualizado;TipoPagamento;DataQuitacao;ValorQuitacao;LR_TipoContrato;LR_Saldo;LR_DataVencimento;LR_Codigo;LR_DataRenegociacao;PCVF_SaldoDevedor;PCVF_TotalAtraso;PCVU_SaldoDevedor;PCVU_TotalAtraso;PCVP_SaldoDevedor;PCVP_TotalAtraso;DEC_SaldoDevedor;DEC_TotalAtraso;MOD_SaldoDevedor;MOD_TotalAtraso;LIG_SaldoDevedor;LIG_TotalAtraso;TCS_SaldoDevedor;TCS_TotalAtraso;LOT_SaldoDevedor;LOT_TotalAtraso;CRM_ProcessamentoPendenteRepasse;ValorTotalReceberObras;ValorParcelaChaves;ValorTotalPosObra;DataUltimaPrestacaoPaga;DataUltimaAlteracao
174;2;1004;708;Q ;2012-03-01 00:00:00.000;228657.71;2012-07-19 00:00:00.000;2;0;NULL;2012-03-31 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;1;2012-03-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;257415E3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:14.690;2016-07-30 03:19:28.190;2010-12-31 00:00:00.000;-230920.15;-315382.40;REP;2012-07-13 00:00:00.000;62230.04;REP;0.00;2012-10-01 00:00:00.000;1E+12;2012-06-13 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;2;1005;708;Q ;2009-09-01 00:00:00.000;162996.92;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;4E7544B9-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:14.723;2016-07-30 03:19:28.197;2010-12-31 00:00:00.000;-179174.28;-265577.44;PCV;2010-12-25 00:00:00.000;144355.36;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;2;1006;708;Q ;2009-09-01 00:00:00.000;163502.22;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;537544B9-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:14.760;2016-07-30 03:19:28.207;2010-12-31 00:00:00.000;-186488.80;-270047.59;PCV;2011-05-16 00:00:00.000;80000.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;2;1007;708;Q ;2012-08-01 00:00:00.000;221765.35;2012-10-18 00:00:00.000;2;0;NULL;2012-08-21 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;1;2012-08-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;517544B9-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:14.793;2016-07-30 03:19:28.213;2010-12-31 00:00:00.000;-226340.63;-288590.72;REP;2013-05-03 00:00:00.000;207213.49;REP;0.00;2013-03-01 00:00:00.000;1E+12;2012-10-22 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;2;1008;708;Q ;2009-09-01 00:00:00.000;158055.77;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;4F7544B9-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:14.833;2016-07-30 03:19:28.220;2010-12-31 00:00:00.000;-177453.52;-255934.81;PCV;2011-04-07 00:00:00.000;123000.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;2;1101;708;Q ;2012-05-01 00:00:00.000;243315.45;2013-03-12 00:00:00.000;2;0;NULL;2012-05-31 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;1;2012-05-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;547544B9-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:14.867;2016-07-30 03:19:28.227;2010-12-31 00:00:00.000;-264700.31;-342022.53;REP;2013-05-09 00:00:00.000;189145.25;REP;0.00;2013-08-01 00:00:00.000;1E+12;2013-03-21 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;2;1102;708;Q ;2009-09-01 00:00:00.000;141208.43;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;587544B9-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:14.907;2016-07-30 03:19:28.233;2010-12-31 00:00:00.000;-150092.46;-233391.66;PCV;2010-05-01 00:00:00.000;65261.24;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;2;1103;708;Q ;2009-09-01 00:00:00.000;115377.42;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;5A7544B9-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:14.940;2016-07-30 03:19:28.240;2010-12-31 00:00:00.000;-115377.42;-181918.92;PCV;2009-09-30 00:00:00.000;115377.42;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;2;1104;708;Q ;2009-09-01 00:00:00.000;162999.23;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;557544B9-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:14.973;2016-07-30 03:19:28.250;2010-12-31 00:00:00.000;-172302.76;-263343.12;PCV;2010-06-10 00:00:00.000;137955.75;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;2;1105;708;Q ;2009-09-01 00:00:00.000;164881.04;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;567544B9-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.010;2016-07-30 03:19:28.253;2010-12-31 00:00:00.000;-184195.56;-265931.98;PCV;2011-04-11 00:00:00.000;136000.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;2;1106;708;Q ;2009-09-01 00:00:00.000;159078.04;2012-03-13 00:00:00.000;2;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;5B7544B9-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.043;2016-07-30 03:19:28.260;2010-12-31 00:00:00.000;-209719.24;-293470.00;REP;2012-05-29 00:00:00.000;160800.00;REP;0.00;2012-05-01 00:00:00.000;1E+12;2012-01-31 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;2;1107;708;Q ;2009-09-01 00:00:00.000;156499.87;2012-05-18 00:00:00.000;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;597544B9-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.077;2016-07-30 03:19:28.267;2010-12-31 00:00:00.000;-171755.92;-256152.46;PCV;2010-09-02 00:00:00.000;138503.17;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;2;1108;708;Q ;2012-08-01 00:00:00.000;221905.88;2012-09-18 00:00:00.000;2;0;NULL;2012-08-08 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;1;2012-08-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;577544B9-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.110;2016-07-30 03:19:28.273;2010-12-31 00:00:00.000;-221965.19;-287184.28;REP;2012-10-24 00:00:00.000;202680.00;REP;0.00;2013-01-01 00:00:00.000;1E+12;2012-08-31 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;101;708;Q ;2009-09-01 00:00:00.000;126964.43;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;057415E3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.143;2016-07-30 03:19:28.280;2010-12-31 00:00:00.000;-151338.83;-226097.13;PCV;2010-09-01 00:00:00.000;123501.50;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;102;708;Q ;2009-09-01 00:00:00.000;143257.49;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;FE2A4FAD-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.177;2016-07-30 03:19:28.283;2010-12-31 00:00:00.000;-160014.97;-238095.02;PCV;2010-12-29 00:00:00.000;120488.29;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;103;708;Q ;2009-09-01 00:00:00.000;141621.20;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;66CF49B3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.210;2016-07-30 03:19:28.290;2010-12-31 00:00:00.000;-153608.39;-228266.74;PCV;2010-11-25 00:00:00.000;123599.08;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;104;708;Q ;2009-09-01 00:00:00.000;143205.98;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;067415E3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.243;2016-07-30 03:19:28.297;2010-12-31 00:00:00.000;-150652.46;-229211.98;PCV;2011-02-28 00:00:00.000;27415.88;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;105;708;Q ;2012-06-01 00:00:00.000;197521.98;2012-07-27 00:00:00.000;3;0;NULL;2012-06-26 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;1;2012-06-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;FA7315E3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.277;2016-07-30 03:19:28.300;2010-12-31 00:00:00.000;-197521.98;-266571.71;PCV;2012-06-21 00:00:00.000;197521.98;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;106;708;Q ;2009-09-01 00:00:00.000;142086.89;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;67CF49B3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.310;2016-07-30 03:19:28.307;2010-12-31 00:00:00.000;-159074.26;-232470.21;PCV;2011-04-07 00:00:00.000;57534.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;107;708;Q ;2009-09-01 00:00:00.000;145221.19;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;FF2A4FAD-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.343;2016-07-30 03:19:28.313;2010-12-31 00:00:00.000;-166866.75;-239802.13;PCV;2011-07-18 00:00:00.000;134000.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;108;708;Q ;2009-09-01 00:00:00.000;148829.22;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;FB7315E3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.377;2016-07-30 03:19:28.320;2010-12-31 00:00:00.000;-166894.56;-242884.47;PCV;2011-04-07 00:00:00.000;59635.79;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;201;708;Q ;2012-01-01 00:00:00.000;200041.10;2012-05-21 00:00:00.000;2;0;NULL;2012-01-31 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;1;2012-01-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;FC7315E3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.410;2016-07-30 03:19:28.327;2010-12-31 00:00:00.000;-205013.58;-276266.60;REP;2012-07-10 00:00:00.000;165054.86;REP;0.00;2012-10-01 00:00:00.000;1E+12;2012-05-18 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;202;708;Q ;2009-09-01 00:00:00.000;149550.95;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;002B4FAD-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.440;2016-07-30 03:19:28.330;2010-12-31 00:00:00.000;-169825.50;-247324.98;PCV;2011-04-01 00:00:00.000;56664.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;203;708;Q ;2012-10-01 00:00:00.000;214133.08;2013-02-19 00:00:00.000;2;0;NULL;2012-10-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;1;2012-10-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;68CF49B3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.477;2016-07-30 03:19:28.337;2010-12-31 00:00:00.000;-220917.90;-282491.01;REP;2013-05-13 00:00:00.000;133878.86;REP;0.00;2013-06-01 00:00:00.000;1E+12;2013-01-31 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;204;708;Q ;2009-09-01 00:00:00.000;152014.33;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;FD7315E3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.530;2016-07-30 03:19:28.343;2010-12-31 00:00:00.000;-172770.83;-248696.78;PCV;2011-08-25 00:00:00.000;81757.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;205;708;Q ;2009-09-01 00:00:00.000;147475.66;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;077415E3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.563;2016-07-30 03:19:28.350;2010-12-31 00:00:00.000;-174233.84;-249675.07;PCV;2011-07-26 00:00:00.000;139118.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;206;708;Q ;2009-09-01 00:00:00.000;145373.75;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;69CF49B3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.597;2016-07-30 03:19:28.353;2010-12-31 00:00:00.000;-159783.57;-237696.23;PCV;2011-01-18 00:00:00.000;27138.94;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;207;708;Q ;2009-09-01 00:00:00.000;134259.19;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;012B4FAD-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.630;2016-07-30 03:19:28.360;2010-12-31 00:00:00.000;-135020.65;-212890.98;PCV;2009-09-30 00:00:00.000;135020.65;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;208;708;Q ;2009-09-01 00:00:00.000;159397.67;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;087415E3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.663;2016-07-30 03:19:28.367;2010-12-31 00:00:00.000;-175105.96;-252621.36;PCV;2011-07-04 00:00:00.000;11243.41;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;301;708;Q ;2009-09-01 00:00:00.000;151096.59;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;0A7415E3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.703;2016-07-30 03:19:28.373;2010-12-31 00:00:00.000;-170175.42;-246536.37;PCV;2011-04-11 00:00:00.000;118000.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;302;708;Q ;2012-03-01 00:00:00.000;193627.80;2012-10-08 00:00:00.000;2;0;NULL;2012-03-31 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;1;2012-03-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;022B4FAD-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.740;2016-07-30 03:19:28.377;2010-12-31 00:00:00.000;-206234.80;-270538.32;REP;2013-07-25 00:00:00.000;107840.88;REP;0.00;2013-03-01 00:00:00.000;1E+12;2012-11-30 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;303;708;Q ;2009-09-01 00:00:00.000;127058.04;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;6ACF49B3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.787;2016-07-30 03:19:28.383;2010-12-31 00:00:00.000;-160781.20;-232597.86;PCV;2011-05-23 00:00:00.000;56100.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;304;708;Q ;2009-09-01 00:00:00.000;122367.35;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;0B7415E3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.820;2016-07-30 03:19:28.390;2010-12-31 00:00:00.000;-136589.35;-214229.76;PCV;2010-05-01 00:00:00.000;15471.48;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;305;708;Q ;2009-09-01 00:00:00.000;147477.02;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;0C7415E3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.853;2016-07-30 03:19:28.397;2010-12-31 00:00:00.000;-167838.93;-242736.87;PCV;2011-04-06 00:00:00.000;115000.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;306;708;Q ;2015-09-01 00:00:00.000;245000.00;2015-10-02 00:00:00.000;2;0;NULL;2015-09-18 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;1;2015-09-01 00:00:00.000;IGPM1     ;IGPM2     ;NULL;0.00;0;0.00;0.00;1;U;6BCF49B3-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.890;2016-07-30 03:19:28.407;2010-12-31 00:00:00.000;-245000.00;-261937.91;REP;2015-12-15 00:00:00.000;230000.00;REP;0.00;2015-12-01 00:00:00.000;1E+12;2015-09-30 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
174;3;307;708;Q ;2009-09-01 00:00:00.000;133795.05;NULL;3;0;NULL;2009-09-30 00:00:00.000;2010-05-01 00:00:00.000;2010-11-30 00:00:00.000;NULL;2010-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;1;U;032B4FAD-C86E-E411-B2D5-001DD8300006;2014-11-24 18:00:15.930;2016-07-30 03:19:28.413;2010-12-31 00:00:00.000;-145311.87;-218033.83;PCV;2011-05-10 00:00:00.000;63390.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
